,t_user_id,parsed_date,distance
2063,167.0,2008-09-19,5814.36191281
2064,167.0,2008-09-23,699.806649651
2065,167.0,2008-09-29,192361.238868
2066,167.0,2008-09-30,43806.2317452
2067,167.0,2008-10-01,4341.27593318
2068,167.0,2008-10-02,21273.8692753
2069,167.0,2008-10-11,80022.8934372
2070,167.0,2008-10-12,142615.447102
2071,167.0,2008-10-13,6331.90327665
2072,167.0,2008-10-15,124.919171713
2073,167.0,2008-10-20,843.579069804
2074,167.0,2008-11-22,103.585923263
2075,167.0,2008-11-24,38.3806299084
2076,167.0,2008-11-26,11702.143476
2077,167.0,2008-11-27,189.05457065
2078,167.0,2008-11-29,36718.8922945
2079,167.0,2008-12-01,85.0786469837
2080,167.0,2008-12-04,49.1121848593
2081,167.0,2008-12-08,15846.2681395
2082,167.0,2008-12-10,95.607817393
2083,167.0,2008-12-11,3481.01174076
2084,167.0,2008-12-13,90061.6627778
2085,170.0,2008-04-28,13472.4275123
2086,170.0,2008-04-29,25159.873923
2087,170.0,2008-05-12,24641.6530337
2088,170.0,2008-05-14,12192.7244219
2089,170.0,2008-05-21,23979.9848261
2090,174.0,2008-03-30,41231.9040623
2091,174.0,2008-04-02,7774.54864767
2092,179.0,2008-08-20,29282.7394987
2093,179.0,2008-08-21,98609.02355
2094,179.0,2008-08-22,95184.8638046
2095,179.0,2008-08-23,66506.4175422
2096,179.0,2008-08-24,70780.8074946
2097,179.0,2008-08-27,925.175925105
2098,179.0,2008-08-28,92959.3187529
2099,179.0,2008-08-30,30855.6152662
2100,179.0,2008-08-31,8359.01267538
2101,179.0,2008-09-04,67344.865873
2102,179.0,2008-09-05,55941.3158159
2103,179.0,2008-09-06,46110.7451692
2104,179.0,2008-09-07,11528.4508653
2105,179.0,2008-09-08,58726.8313587
2106,179.0,2008-09-09,25896.11696
2107,179.0,2008-09-10,14755.7550055
2108,179.0,2008-09-12,1328.0598879
2109,179.0,2008-09-13,48719.8174268
2110,179.0,2008-09-14,43876.9588367
2111,179.0,2008-09-15,23506.9094675
2112,179.0,2008-10-01,66226.2593179
2113,179.0,2008-10-02,58328.441533
2114,179.0,2008-10-03,33487.4775389
2115,179.0,2008-10-12,70793.8496938
2116,179.0,2008-10-14,71156.1127652
2117,179.0,2008-10-15,51741.0929897
2118,179.0,2008-10-19,91179.4960428
2119,179.0,2008-10-21,45922.2121133
2120,179.0,2008-10-26,60184.0631803
2121,179.0,2008-10-27,46950.6825666
2122,179.0,2008-11-01,28551.4818543
2123,179.0,2008-11-06,29433.144604
2124,179.0,2008-11-07,55458.7071947
2125,179.0,2008-11-09,18799.086662
2126,179.0,2008-11-15,62744.3131811
2127,179.0,2008-11-16,21892.3250769
2128,179.0,2008-11-17,65231.3680572
2129,179.0,2008-11-29,13644.813099
